file_id,filename,content_type,file_size,dataset_doi
2329616,Study 2 (Exit Poll).do,text/x-stata-syntax; charset=US-ASCII,2655,doi:10.7910/DVN/KWSUTG
2420092,AcculturatingContexts_2005CID.Replication.DoFile.do,text/x-stata-syntax; charset=US-ASCII,878,doi:10.7910/DVN/XA5DRD
2420096,AcculturatingContexts_2006Pew.Replication.DoFile.do,text/x-stata-syntax; charset=US-ASCII,718,doi:10.7910/DVN/XA5DRD
2418762,AJPS replication do file.do,text/x-stata-syntax; charset=US-ASCII,3971,doi:10.7910/DVN/OASXGA
2418855,ReplicationFile.R,text/plain; charset=US-ASCII,26034,doi:10.7910/DVN/T1WGWG
2418854,Rep.tar,text/plain; charset=US-ASCII,48138752,doi:10.7910/DVN/T1WGWG
2419293,mrp-replication-4.R,text/plain; charset=US-ASCII,30900,doi:10.7910/DVN/PZAOO6
2417392,IchinoNathan_AJPS_primaries_analysis.R,text/plain; charset=US-ASCII,22257,doi:10.7910/DVN/PWRN9K
2417393,IchinoNathan_AJPS_primaries_matching.R,text/plain; charset=US-ASCII,4888,doi:10.7910/DVN/PWRN9K
2417395,IchinoNathan_AJPS_primariesSI_analysis.R,text/plain; charset=US-ASCII,77979,doi:10.7910/DVN/PWRN9K
2417394,IchinoNathan_AJPS_primariesSI_matching.R,text/plain; charset=US-ASCII,16502,doi:10.7910/DVN/PWRN9K
2423449,BMA_Analysis.R,text/plain; charset=US-ASCII,3120,doi:10.7910/DVN/QQ69RH
2423446,densitycode_ssb.R,text/plain; charset=US-ASCII,11439,doi:10.7910/DVN/QQ69RH
2423450,Imbens_SensitivityAnalysis_Immigration.do,text/x-stata-syntax; charset=US-ASCII,3588,doi:10.7910/DVN/QQ69RH
2423451,immigration_replicationfile.do,text/x-stata-syntax; charset=US-ASCII,35194,doi:10.7910/DVN/QQ69RH
2416021,idealgraphsfinal.r,text/plain; charset=US-ASCII,11171,doi:10.7910/DVN/NFXJJQ
2416022,idealonecutfinal.r,text/plain; charset=US-ASCII,3324,doi:10.7910/DVN/NFXJJQ
2416023,idealtwocutfinal.r,text/plain; charset=US-ASCII,1525,doi:10.7910/DVN/NFXJJQ
2416027,init.mean.R,application/warc,23781,doi:10.7910/DVN/NFXJJQ
2416029,init.sd.R,application/warc,23301,doi:10.7910/DVN/NFXJJQ
2416028,init.twocut.R,application/octet-stream,4286,doi:10.7910/DVN/NFXJJQ
2417407,Replication - Data Formatting.do,text/x-stata-syntax; charset=US-ASCII,43673,doi:10.7910/DVN/GMZM4D
2417408,Replication - Models.do,text/x-stata-syntax; charset=US-ASCII,22786,doi:10.7910/DVN/GMZM4D
2417410,Replication - SUEST.do,text/x-stata-syntax; charset=US-ASCII,6129,doi:10.7910/DVN/GMZM4D
2417409,Replication - WSWS.do,text/x-stata-syntax; charset=US-ASCII,9728,doi:10.7910/DVN/GMZM4D
2418895,genData.do,text/x-stata-syntax; charset=US-ASCII,1117,doi:10.7910/DVN/WDA163
2418894,Model1.do,text/x-stata-syntax; charset=US-ASCII,179,doi:10.7910/DVN/WDA163
2418893,Model2.R,text/plain; charset=US-ASCII,2251,doi:10.7910/DVN/WDA163
2411667,AJPSReplication.do,text/x-stata-syntax; charset=US-ASCII,7984,doi:10.7910/DVN/O7DDIN
2415951,Replication.do,text/x-stata-syntax; charset=US-ASCII,3906,doi:10.7910/DVN/NY6NSO
2419724,AklinUrpelainenPositive_analysis.do,application/octet-stream,36849,doi:10.7910/DVN/OO8ZCC
2419723,AklinUrpelainenPositive_coding.do,application/octet-stream,8002,doi:10.7910/DVN/OO8ZCC
2419337,Political quid pro quo.do,text/x-stata-syntax; charset=US-ASCII,22211,doi:10.7910/DVN/Y6I5ZI
2409220,onlineappendix_plot.R,text/plain; charset=US-ASCII,6149,doi:10.7910/DVN/OIHHPE
2454899,replication_analysis.do,text/x-stata-syntax; charset=US-ASCII,54651,doi:10.7910/DVN/OIHHPE
2454897,replication_dataprep.do,text/x-stata-syntax; charset=US-ASCII,20045,doi:10.7910/DVN/OIHHPE
2425893,IchinoNathan_BJPS_analysis.do,application/octet-stream,6070,doi:10.7910/DVN/8AL4CU
2425895,IchinoNathan_BJPS_dataforfigure1.do,application/octet-stream,10225,doi:10.7910/DVN/8AL4CU
2425891,IchinoNathan_BJPS_figures.R,text/plain; charset=UTF-8,11411,doi:10.7910/DVN/8AL4CU
2423879,economic_conservatism.do,text/x-stata-syntax; charset=US-ASCII,4810,doi:10.7910/DVN/PYKLCA
2423880,economic_conservatism_figure.do,text/x-stata-syntax; charset=US-ASCII,19196,doi:10.7910/DVN/PYKLCA
2423881,individual_religious_participation.do,text/x-stata-syntax; charset=US-ASCII,6516,doi:10.7910/DVN/PYKLCA
2417090,McKibben_AJPS Bargaining Strategies dofile.do,text/x-stata-syntax; charset=US-ASCII,19325,doi:10.7910/DVN/E5ZSZR
2409110,refugee_regressions2.do,text/x-stata-syntax; charset=US-ASCII,1251,doi:10.7910/DVN/BGFB87
2419659,county_level_replication.do,text/x-stata-syntax; charset=US-ASCII,400,doi:10.7910/DVN/DIBWZB
2419660,district_level_replication.do,text/x-stata-syntax; charset=US-ASCII,5385,doi:10.7910/DVN/DIBWZB
2414422,figure1.R,text/plain; charset=US-ASCII,2153,doi:10.7910/DVN/OMESOW
2414423,figure2.R,text/plain; charset=US-ASCII,1346,doi:10.7910/DVN/OMESOW
2414424,figure3.R,text/plain; charset=US-ASCII,614,doi:10.7910/DVN/OMESOW
2414425,figure4.R,text/plain; charset=US-ASCII,2814,doi:10.7910/DVN/OMESOW
2414426,ideal.R,text/plain; charset=US-ASCII,2681,doi:10.7910/DVN/OMESOW
2423492,VWW_AJPS_Replication.do,text/x-stata-syntax; charset=US-ASCII,11492,doi:10.7910/DVN/AARL5V
2428600,dynci-replication.R,text/plain; charset=US-ASCII,17765,doi:10.7910/DVN/DSDD7W
2828695,dynci-sens-replication.R,type/x-r-syntax,9006,doi:10.7910/DVN/DSDD7W
2428599,panel-utils.R,text/plain; charset=US-ASCII,9548,doi:10.7910/DVN/DSDD7W
2434360,Individual Level CES_revised_vf_deposited_spring2013.do,text/x-stata-syntax; charset=US-ASCII,2600,doi:10.7910/DVN/96KNLB
2434361,Main_analysis_vf_deposited_spring2013.do,text/x-stata-syntax; charset=US-ASCII,3996,doi:10.7910/DVN/96KNLB
2434362,Reoffering_analysis_vf_deposited2013.do,text/x-stata-syntax; charset=US-ASCII,629,doi:10.7910/DVN/96KNLB
2443394,Figure 2.R,text/plain; charset=US-ASCII,5203,doi:10.7910/DVN/UDUJEI
2443444,Figure 3 & Table A3.R,text/plain; charset=US-ASCII,35291,doi:10.7910/DVN/UDUJEI
2443452,Figure 4 & Table A4.R,text/plain; charset=US-ASCII,13589,doi:10.7910/DVN/UDUJEI
2443379,Table 2.R,text/plain; charset=US-ASCII,1828,doi:10.7910/DVN/UDUJEI
2443449,Table A10.R,text/plain; charset=US-ASCII,1801,doi:10.7910/DVN/UDUJEI
2443447,Table A1.R,text/plain; charset=US-ASCII,1749,doi:10.7910/DVN/UDUJEI
2443450,Table A2.R,text/plain; charset=US-ASCII,1338,doi:10.7910/DVN/UDUJEI
2443445,Table A5.R,text/plain; charset=US-ASCII,2346,doi:10.7910/DVN/UDUJEI
2443453,Table A6.R,text/plain; charset=US-ASCII,2334,doi:10.7910/DVN/UDUJEI
2443446,Table A7.R,text/plain; charset=US-ASCII,3067,doi:10.7910/DVN/UDUJEI
2443448,Table A8.R,text/plain; charset=US-ASCII,3084,doi:10.7910/DVN/UDUJEI
2443451,Table A9.R,text/plain; charset=US-ASCII,2621,doi:10.7910/DVN/UDUJEI
2451275,control.R,text/plain; charset=US-ASCII,3688,doi:10.7910/DVN/23818
2451273,cs.R,text/plain; charset=US-ASCII,2697,doi:10.7910/DVN/23818
2451271,cs_robust.R,text/plain; charset=US-ASCII,2777,doi:10.7910/DVN/23818
2451267,cs_robust_trans.R,text/plain; charset=US-ASCII,2797,doi:10.7910/DVN/23818
2451274,hier.R,text/plain; charset=US-ASCII,2418,doi:10.7910/DVN/23818
2451268,krup.R,text/plain; charset=US-ASCII,2822,doi:10.7910/DVN/23818
2451269,ols.R,text/plain; charset=US-ASCII,2405,doi:10.7910/DVN/23818
2451272,Stata_se.R,text/plain; charset=US-ASCII,2656,doi:10.7910/DVN/23818
2433245,supreme court mood replication do.do,text/x-stata-syntax; charset=US-ASCII,2420,doi:10.7910/DVN/AHMMUA
2425456,broockman_intrinsic_motivation.do,text/x-stata-syntax; charset=US-ASCII,4661,doi:10.7910/DVN/AMMI3S
2437064,create chi-square qq plot.R,text/plain; charset=US-ASCII,2501,doi:10.7910/DVN/DPVRA5
2437062,Create Figure 1.R,text/plain; charset=US-ASCII,1792,doi:10.7910/DVN/DPVRA5
2437063,Create Figure 2.R,text/plain; charset=US-ASCII,4866,doi:10.7910/DVN/DPVRA5
2437156,Estimate multilevel model of candidate eval.R,text/plain; charset=US-ASCII,934,doi:10.7910/DVN/DPVRA5
2441702,gilligan_etal_nepal_soccoh_rep.do,text/x-stata-syntax; charset=US-ASCII,15545,doi:10.7910/DVN/JCGCT5
2435067,combineModel.R,text/plain; charset=US-ASCII,4875,doi:10.7910/DVN/EWG77Q
2445115,endorseModelDropPolicy.R,text/plain; charset=US-ASCII,6749,doi:10.7910/DVN/EWG77Q
2435066,endorseModel.R,text/plain; charset=US-ASCII,6472,doi:10.7910/DVN/EWG77Q
2435063,listModel.R,text/plain; charset=US-ASCII,3863,doi:10.7910/DVN/EWG77Q
2445114,replication.R,text/plain; charset=US-ASCII,71033,doi:10.7910/DVN/EWG77Q
2447228,polychoric in stata.do,text/x-stata-syntax; charset=US-ASCII,874,doi:10.7910/DVN/22976
2447229,replication code.R,text/plain; charset=US-ASCII,113301,doi:10.7910/DVN/22976
2438416,broockman replication code.do,text/x-stata-syntax; charset=US-ASCII,3972,doi:10.7910/DVN/6TFUSP
2427526,marinov_ldpaper.do,text/x-stata-syntax; charset=US-ASCII,5655,doi:10.7910/DVN/NSAGF7
2426372,01_ProcessSurveyDataForFigure1.do,text/x-stata-syntax; charset=US-ASCII,2220,doi:10.7910/DVN/UA9G8U
2426373,02_AnalyzeFieldExperiment.do,text/x-stata-syntax; charset=US-ASCII,15556,doi:10.7910/DVN/UA9G8U
2435364,ANES_ReplicationFile.do,text/x-stata-syntax; charset=US-ASCII,7702,doi:10.7910/DVN/FERDAN
2435366,Figure1.do,text/x-stata-syntax; charset=US-ASCII,3615,doi:10.7910/DVN/FERDAN
2435365,Replication_Code_AJPS_MainAnalysis.do,text/x-stata-syntax; charset=US-ASCII,19332,doi:10.7910/DVN/FERDAN
2443628,Appendix_6_8.do,text/x-stata-syntax; charset=US-ASCII,7401,doi:10.7910/DVN/FHOJ3L
2443631,cem.do,text/x-stata-syntax; charset=US-ASCII,11837,doi:10.7910/DVN/FHOJ3L
2443630,genmatch.do,text/x-stata-syntax; charset=US-ASCII,17962,doi:10.7910/DVN/FHOJ3L
2443625,Table5.do,text/x-stata-syntax; charset=US-ASCII,2216,doi:10.7910/DVN/FHOJ3L
2443626,Table6.do,text/x-stata-syntax; charset=US-ASCII,2611,doi:10.7910/DVN/FHOJ3L
2443627,Tables1_4.do,text/x-stata-syntax; charset=US-ASCII,9668,doi:10.7910/DVN/FHOJ3L
2447339,EggersSpirlingCodeResponse.r,text/plain; charset=US-ASCII,1312,doi:10.7910/DVN/23006
2442453,AJPS36207_graphs.do,text/x-stata-syntax; charset=US-ASCII,6111,doi:10.7910/DVN/XS1SDX
2442455,AJPS36207_(non)parametric.do,text/x-stata-syntax; charset=US-ASCII,1025,doi:10.7910/DVN/XS1SDX
2442454,AJPS36207_regressions.do,text/x-stata-syntax; charset=US-ASCII,5901,doi:10.7910/DVN/XS1SDX
2440388,1996-2006 CPS replication.do,text/x-stata-syntax; charset=US-ASCII,149,doi:10.7910/DVN/LUBZFJ
2440387,2006 CCES replication.do,text/x-stata-syntax; charset=US-ASCII,1133,doi:10.7910/DVN/LUBZFJ
2443833,Arriola_Johnson_AJPS.do,text/x-stata-syntax; charset=US-ASCII,24051,doi:10.7910/DVN/DG6BS4
2435261,Mapping_Aid_Conflict.R,text/plain; charset=US-ASCII,5585,doi:10.7910/DVN/PNGXEV
2435264,Morgan_Nielsen_CROSSVAL.R,text/plain; charset=US-ASCII,13547,doi:10.7910/DVN/PNGXEV
2435262,Morgan_Nielsen_OP_code.R,text/plain; charset=US-ASCII,24278,doi:10.7910/DVN/PNGXEV
2435263,Morgan_Nielsen_Replication_1.R,text/plain; charset=US-ASCII,12804,doi:10.7910/DVN/PNGXEV
2435260,Morgan_Nielsen_ZINF_code.R,text/plain; charset=US-ASCII,17114,doi:10.7910/DVN/PNGXEV
2432110,Morgan_replication_Nielsen 2011.do,text/x-stata-syntax; charset=US-ASCII,3335,doi:10.7910/DVN/PNGXEV
2443730,LacinaAJPSreplication.do,text/x-stata-syntax,9693,doi:10.7910/DVN/5CVUVU
2440099,Aguascalientes2010.R,text/plain; charset=US-ASCII,7554,doi:10.7910/DVN/HWW8DP
2440101,Chihuahua2010.R,text/plain; charset=US-ASCII,7407,doi:10.7910/DVN/HWW8DP
2440104,Durango2010.R,text/plain; charset=US-ASCII,6254,doi:10.7910/DVN/HWW8DP
2440094,Hidalgo2010.R,text/plain; charset=US-ASCII,7513,doi:10.7910/DVN/HWW8DP
2440095,Oaxaca2010.R,text/plain; charset=US-ASCII,7512,doi:10.7910/DVN/HWW8DP
2440100,Puebla2010.R,text/plain; charset=US-ASCII,6792,doi:10.7910/DVN/HWW8DP
2440102,QRoo2010.R,text/plain; charset=US-ASCII,6279,doi:10.7910/DVN/HWW8DP
2440103,Sinaloa2010.R,text/plain; charset=US-ASCII,6647,doi:10.7910/DVN/HWW8DP
2440096,Tamaulipas2010.R,text/plain; charset=US-ASCII,7115,doi:10.7910/DVN/HWW8DP
2440098,Tlaxcala2010.R,text/plain; charset=US-ASCII,6433,doi:10.7910/DVN/HWW8DP
2440093,Veracruz2010.R,text/plain; charset=US-ASCII,6816,doi:10.7910/DVN/HWW8DP
2440097,Zacatecas2010.R,text/plain; charset=US-ASCII,6289,doi:10.7910/DVN/HWW8DP
2451318,2008 ANES analysis AJPS final.do,text/x-stata-syntax; charset=US-ASCII,1640,doi:10.7910/DVN/23851
2451317,AJPS NES CUM FILE ANALYSIS FINAL.do,text/x-stata-syntax; charset=US-ASCII,1216,doi:10.7910/DVN/23851
2451319,ANES 08-10 PANEL AJPS FINAL.do,text/x-stata-syntax; charset=US-ASCII,351,doi:10.7910/DVN/23851
2440157,figure3.do,text/x-stata-syntax; charset=US-ASCII,3012,doi:10.7910/DVN/CNNXPB
2440159,table2_fig1_fig2.do,text/x-stata-syntax; charset=US-ASCII,14538,doi:10.7910/DVN/CNNXPB
2444926,WayWeeks-AJPS.do,text/x-stata-syntax; charset=US-ASCII,10547,doi:10.7910/DVN/VWBP3L
2447446,EggersSpirlingCodeResponse.r,text/plain; charset=US-ASCII,1369,doi:10.7910/DVN/23063
2441986,colonial (2).do,text/x-stata-syntax; charset=US-ASCII,2446,doi:10.7910/DVN/EPQCIR
2441991,postC (2).do,text/x-stata-syntax; charset=US-ASCII,3511,doi:10.7910/DVN/EPQCIR
2443728,Partisans_In_Robes_Replication.do,text/x-stata-syntax; charset=US-ASCII,6150,doi:10.7910/DVN/DVP0UW
2435664,SM_Replication Syntax.do,text/x-stata-syntax; charset=US-ASCII,69475,doi:10.7910/DVN/DMIDY8
2440227,AJPSrep.do,text/x-stata-syntax; charset=US-ASCII,23041,doi:10.7910/DVN/INOLBS
2448436,AJPS Presidents and Patronage.do,text/x-stata-syntax; charset=US-ASCII,8011,doi:10.7910/DVN/23302
2448441,patronage2013 replication file bush analysis for appendix.do,text/x-stata-syntax; charset=US-ASCII,19007,doi:10.7910/DVN/23302
2452481,fromarticlestodata.do,text/x-stata-syntax; charset=US-ASCII,1413,doi:10.7910/DVN/23958
2435957,Iraq votes replication.do,text/x-stata-syntax; charset=US-ASCII,983,doi:10.7910/DVN/E9S0VN
2435943,KS AJPS replication aggregate models.do,text/x-stata-syntax; charset=US-ASCII,225,doi:10.7910/DVN/E9S0VN
2435947,KS AJPS replication Gallup models.do,text/x-stata-syntax; charset=US-ASCII,739,doi:10.7910/DVN/E9S0VN
2435944,KS AJPS replication individual level models.do,text/x-stata-syntax; charset=US-ASCII,537,doi:10.7910/DVN/E9S0VN
2444981,figure2.R,text/plain; charset=US-ASCII,489,doi:10.7910/DVN/NMA2WY
2444982,figure3.do,text/x-stata-syntax; charset=US-ASCII,1030,doi:10.7910/DVN/NMA2WY
2444983,figure4.R,text/plain; charset=US-ASCII,741,doi:10.7910/DVN/NMA2WY
2444984,figure5.R,text/plain; charset=US-ASCII,1930,doi:10.7910/DVN/NMA2WY
2444986,SCREENER - REPLICATION FOR TABLES.do,text/x-stata-syntax; charset=US-ASCII,6827,doi:10.7910/DVN/NMA2WY
2442062,lgbtrally_replication.do,text/x-stata-syntax; charset=US-ASCII,3784,doi:10.7910/DVN/LVOSAF
2443569,LNS_Marches_AJPS_Replication_do.do,text/x-stata-syntax; charset=US-ASCII,22451,doi:10.7910/DVN/SZK4NF
2431008,Better Angels of Our Nature Study 1 citizenship experiment demographic controls code.do,text/x-stata-syntax; charset=US-ASCII,12530,doi:10.7910/DVN/TLT65Z
2431005,Better Angels of Our Nature Study 1 citizenship experiment replication code.do,text/x-stata-syntax; charset=US-ASCII,7644,doi:10.7910/DVN/TLT65Z
2431011,Better Angels of Our Nature Study 1 citizenship experiment robustness checks code final.do,text/x-stata-syntax; charset=US-ASCII,5622,doi:10.7910/DVN/TLT65Z
2431009,Better Angels of Our Nature Study 2 replication code.do,text/x-stata-syntax; charset=US-ASCII,8051,doi:10.7910/DVN/TLT65Z
2431006,Better Angels of Our Nature Study 2 robustness checks replication code.do,text/x-stata-syntax; charset=US-ASCII,4471,doi:10.7910/DVN/TLT65Z
2431007,Better Angels of our nature study 3 - demographic controls Germany.do,text/x-stata-syntax; charset=US-ASCII,19918,doi:10.7910/DVN/TLT65Z
2431010,Better Angels of our nature study 3 - voting analysis Britain - full replication code.do,text/x-stata-syntax; charset=US-ASCII,34594,doi:10.7910/DVN/TLT65Z
2431012,Better Angels of our nature study 3 - voting analysis Germany - full replication code.do,text/x-stata-syntax; charset=US-ASCII,24385,doi:10.7910/DVN/TLT65Z
2435299,GKN_AJPS_Code_Final.do,text/x-stata-syntax; charset=US-ASCII,15575,doi:10.7910/DVN/1YK9ON
2436273,__replicfunctions.R,text/plain; charset=US-ASCII,36431,doi:10.7910/DVN/H6CUHY
2436272,__replic.R,text/plain; charset=US-ASCII,17242,doi:10.7910/DVN/H6CUHY
2452965,AJPS Twin Correlations.R,text/plain; charset=US-ASCII,728,doi:10.7910/DVN/23972
2452962,SALTY.do,text/x-stata-syntax; charset=US-ASCII,12501,doi:10.7910/DVN/23972
2442218,TwoCourtsFinalDo.do,text/x-stata-syntax; charset=US-ASCII,10030,doi:10.7910/DVN/TW5FHR
2432608,koenigmaeder_strategiccompliance_ajps.R,text/plain; charset=US-ASCII,15252,doi:10.7910/DVN/FREK34
2434490,HKS_AJPS_2013_Replication.do,text/x-stata-syntax; charset=US-ASCII,7062,doi:10.7910/DVN/6EBCGA
2425459,replication_data_20121108.do,text/x-stata-syntax; charset=US-ASCII,22790,doi:10.7910/DVN/SRLERE
2426827,Chiefdom_level_dataset_AJPS_analysis.do,text/x-stata-syntax; charset=US-ASCII,3870,doi:10.7910/DVN/ZSDJGT
2426834,Household_level_dataset_AJPS_analysis.do,text/x-stata-syntax; charset=US-ASCII,9963,doi:10.7910/DVN/ZSDJGT
2433475,CEM_ATET_Code--Widowhood_Effects_in_Voter_Participation--AGES.R,text/plain; charset=US-ASCII,15440,doi:10.7910/DVN/KKTXVB
2433474,CEM_ATET_Code--Widowhood_Effects_in_Voter_Participation--STATS.R,text/plain; charset=US-ASCII,16081,doi:10.7910/DVN/KKTXVB
2433472,CEM_ATET_Code--Widowhood_Effects_in_Voter_Participation--WEEKS.R,text/plain; charset=US-ASCII,17566,doi:10.7910/DVN/KKTXVB
2433469,Rplots--Widowhood_Effects_in_Voter_Participation.R,text/plain; charset=US-ASCII,58632,doi:10.7910/DVN/KKTXVB
2433471,stat_block_output_original.R,text/plain; charset=US-ASCII,8176,doi:10.7910/DVN/KKTXVB
2433467,stat_block_output.R,text/plain; charset=US-ASCII,8176,doi:10.7910/DVN/KKTXVB
2433468,stat_blocks.R,text/plain; charset=US-ASCII,2789,doi:10.7910/DVN/KKTXVB
2433473,stat_cem_output.R,text/plain; charset=US-ASCII,1228,doi:10.7910/DVN/KKTXVB
2431265,DeSante Replication Script.do,text/x-stata-syntax; charset=US-ASCII,6107,doi:10.7910/DVN/AZTWDW
2431261,Regression and Graphics.r,text/plain; charset=US-ASCII,4575,doi:10.7910/DVN/AZTWDW
2444693,Coding ANES 92-94-96 Panel rep_1.do,text/x-stata-syntax; charset=US-ASCII,18895,doi:10.7910/DVN/XDUWWY
2444694,Coding cumulative ANES.do,text/x-stata-syntax; charset=US-ASCII,8968,doi:10.7910/DVN/XDUWWY
2444696,Mason ANES 92_96 Panel Figure 7.do,text/x-stata-syntax; charset=US-ASCII,987,doi:10.7910/DVN/XDUWWY
2444695,Mason Cumulative ANES tables and figures.do,text/x-stata-syntax; charset=US-ASCII,4777,doi:10.7910/DVN/XDUWWY
2460440,AJPSReplication.do,text/x-stata-syntax; charset=US-ASCII,4300,doi:10.7910/DVN/24789
2458718,supreme court mood replication do.do,text/x-stata-syntax; charset=US-ASCII,2420,doi:10.7910/DVN/24765
2498770,bktajps.do,text/x-stata-syntax; charset=US-ASCII,1019,doi:10.7910/DVN/27270
2504301,Fraga2015_ReplicationCode.R,text/plain; charset=US-ASCII,7384,doi:10.7910/DVN/27624
2465452,AJPS Replication Do.29Apr14.do,text/x-stata-syntax; charset=US-ASCII,13260,doi:10.7910/DVN/25707
2475125,roberts_expt_models_AJPS_replication.R,text/plain; charset=UTF-8,2033,doi:10.7910/DVN/26586
2457915,rep.r,text/plain; charset=US-ASCII,19136,doi:10.7910/DVN/24714
2464532,kenya_inst.do,text/x-stata-syntax; charset=US-ASCII,2457,doi:10.7910/DVN/25531
2461126,AJPS_Code.r,text/plain; charset=US-ASCII,7572,doi:10.7910/DVN/25302
2471408,dissthreats_code.R,text/plain; charset=US-ASCII,13302,doi:10.7910/DVN/26461
2457416,replication_dofile_final_AEST.do,text/x-stata-syntax; charset=US-ASCII,12593,doi:10.7910/DVN/24591
2498848,Emotional_Substrates_Replication_Syntax.do,text/x-stata-syntax; charset=US-ASCII,715,doi:10.7910/DVN/27293
2498846,Emotional_Substrates_Replication_Syntax_Figure_1.do,text/x-stata-syntax; charset=US-ASCII,2069,doi:10.7910/DVN/27293
2498847,Emotional_Substrates_Replication_Syntax_Figure_2.do,text/x-stata-syntax; charset=US-ASCII,2179,doi:10.7910/DVN/27293
2498405,replication_dofile_AJPS_BroadAppeal.do,text/x-stata-syntax; charset=US-ASCII,7044,doi:10.7910/DVN/27217
2481721,study1replication071414final.do,text/x-stata-syntax; charset=US-ASCII,14311,doi:10.7910/DVN/26714
2481722,study2replication.do,text/x-stata-syntax; charset=US-ASCII,131952,doi:10.7910/DVN/26714
2786305,Original code for model reported in Table 2.do,application/x-stata-syntax,255,doi:10.7910/DVN/26584
2786299,Original code for models reported in Tables 1 and 3.R,type/x-r-syntax,2838,doi:10.7910/DVN/26584
2786306,"Supplemental code for models reported in Tables 1,2, and 3.do",application/x-stata-syntax,7637,doi:10.7910/DVN/26584
2504400,Replication Code Manuscript and SI.do,text/x-stata-syntax; charset=US-ASCII,8081,doi:10.7910/DVN/27662
2474899,glynn_sen_daughters_replication_code.R,text/plain; charset=US-ASCII,37275,doi:10.7910/DVN/26544
2461445,analysis Treisman ajps 2014.do,text/x-stata-syntax; charset=US-ASCII,176672,doi:10.7910/DVN/25423
2461444,data prep file.do,text/x-stata-syntax; charset=US-ASCII,310189,doi:10.7910/DVN/25423
2461443,leader data prep file.do,text/x-stata-syntax; charset=US-ASCII,414841,doi:10.7910/DVN/25423
2499617,AnalysisFinalSubmission.do,text/x-stata-syntax,35564,doi:10.7910/DVN/27371
2466973,GibsonNelson AJPS Replication.do,text/x-stata-syntax; charset=US-ASCII,8393,doi:10.7910/DVN/24387
2456232,Plots.R,text/plain; charset=US-ASCII,11071,doi:10.7910/DVN/24387
2412922,Gov2001_Rep_Figure 2.R,text/plain; charset=US-ASCII,13904,doi:10.7910/DVN/ICYTMM
2412925,Gov2001_Replication_Draghici&Hughes_22Mar2012.R,text/plain; charset=US-ASCII,30317,doi:10.7910/DVN/ICYTMM
2412924,GOV2001_Replication_ECM.R,text/plain; charset=US-ASCII,3602,doi:10.7910/DVN/ICYTMM
2412920,GOV2001_Replication_GenerateJointDataset.R,text/plain; charset=US-ASCII,15399,doi:10.7910/DVN/ICYTMM
2412921,Gov2001_Replication_MultipleImputation.R,text/plain; charset=US-ASCII,4778,doi:10.7910/DVN/ICYTMM
2962919,HolbeinHillygus_erratum_11232016.do,text/x-stata-syntax,3639,doi:10.7910/DVN/27672
2504409,McCrary Density.R,text/plain; charset=US-ASCII,975,doi:10.7910/DVN/27672
2504411,Replication Code 10.22.2014.do,text/x-stata-syntax; charset=US-ASCII,28350,doi:10.7910/DVN/27672
2471400,CodeUNabstentions.R,text/plain; charset=US-ASCII,45172,doi:10.7910/DVN/26457
2471397,modelComparison.R,text/plain; charset=US-ASCII,18368,doi:10.7910/DVN/26457
2471392,modelOnlySenatorsCampaignTrail.R,text/plain; charset=US-ASCII,21053,doi:10.7910/DVN/26457
2460310,replication_cs.do,text/x-stata-syntax; charset=US-ASCII,2947,doi:10.7910/DVN/24937
2460309,replication_main.do,text/x-stata-syntax; charset=US-ASCII,12804,doi:10.7910/DVN/24937
2453984,ajps_replication.do,text/x-stata-syntax; charset=US-ASCII,11954,doi:10.7910/DVN/24128
2498600,ethnic_id_do.do,text/x-stata-syntax; charset=US-ASCII,16222,doi:10.7910/DVN/27232
2460360,political reinforcement replication.do,text/x-stata-syntax; charset=US-ASCII,5607,doi:10.7910/DVN/24975
2481755,1960p_do.do,text/x-stata-syntax; charset=US-ASCII,2550,doi:10.7910/DVN/26721
2481756,2004p_do.do,text/x-stata-syntax; charset=US-ASCII,3755,doi:10.7910/DVN/26721
2481757,ccap12_do.do,text/x-stata-syntax; charset=US-ASCII,3647,doi:10.7910/DVN/26721
2481754,reinterviews12_do.do,text/x-stata-syntax; charset=US-ASCII,3610,doi:10.7910/DVN/26721
2481753,socialization_do.do,text/x-stata-syntax; charset=US-ASCII,3528,doi:10.7910/DVN/26721
2465039,Appendix Table 3.do,text/x-stata-syntax; charset=US-ASCII,5416,doi:10.7910/DVN/25615
2465037,dps_Figure_6_Table_6online.do,text/x-stata-syntax; charset=US-ASCII,11199,doi:10.7910/DVN/25615
2465038,Figure 1.do,text/x-stata-syntax,736,doi:10.7910/DVN/25615
2465034,Figure 4.do,text/x-stata-syntax; charset=US-ASCII,1789,doi:10.7910/DVN/25615
2465035,Figure 8.do,text/x-stata-syntax; charset=US-ASCII,709,doi:10.7910/DVN/25615
2465036,Figures 10_through 13 Online Appendix.do,text/x-stata-syntax; charset=US-ASCII,22468,doi:10.7910/DVN/25615
2465040,Figures2_3_7.do,text/x-stata-syntax; charset=US-ASCII,10675,doi:10.7910/DVN/25615
2457009,JThomas_AJPS.do,text/x-stata-syntax; charset=US-ASCII,15534,doi:10.7910/DVN/24506
2504288,LeaderReplicationCodeOCT2014.R,text/plain; charset=US-ASCII,28715,doi:10.7910/DVN/27631
