file_id,filename,dataset_doi,interactions,ml_het,hierarchical,n_lines,parse_error
2693172,within country descriptive.do,doi:10.7910/DVN/OJCQ5O,0,0,2,450,FALSE
2670602,commitment_analysis.do,doi:10.7910/DVN/5HEB4I,1,0,1,346,FALSE
2670608,commitment_figure3.do,doi:10.7910/DVN/5HEB4I,0,0,0,109,FALSE
2670609,commitment_followup_analysis.do,doi:10.7910/DVN/5HEB4I,0,0,0,96,FALSE
2681504,2015-5-12_Miller-replication.do,doi:10.7910/DVN/AIRCBB,1,0,1,155,FALSE
2681505,continuous_stata_2015-3-23.r,doi:10.7910/DVN/AIRCBB,0,0,1,6348,FALSE
2680943,dichotomous_stata_2015-3-9.r,doi:10.7910/DVN/AIRCBB,0,0,1,3582,FALSE
2680947,draw_mc_data.r,doi:10.7910/DVN/AIRCBB,0,0,0,698,FALSE
2680953,trupry_2013-8-18.r,doi:10.7910/DVN/AIRCBB,0,0,0,625,FALSE
2548387,Stata DO FILE_2005 CID Data_County Level Analysis.do,doi:10.7910/DVN/RPD7KA,0,0,3,4,FALSE
2548388,Stata DO FILE_2005 CID Data_Zip Code Level Analysis.do,doi:10.7910/DVN/RPD7KA,0,0,3,4,FALSE
2548370,Stata DO FILE_2008-12 Pew Merged Data Set_County Level Analysis.do,doi:10.7910/DVN/RPD7KA,0,0,0,5,FALSE
2548376,Stata DO FILE_2008-12 Pew Merged Data Set_Zip Code Level Analysis.do,doi:10.7910/DVN/RPD7KA,0,0,0,4,FALSE
2671559,Stata DO FILE_2008 Pew Gender Poll_County Level Analysis_Tables 3 & D1.do,doi:10.7910/DVN/RPD7KA,0,0,0,211,FALSE
2671558,Stata DO FILE_2008 Pew Gender Poll_Zip Code Level Analysis_Tables E1 & E2.do,doi:10.7910/DVN/RPD7KA,0,0,0,172,FALSE
2670576,Stata DO FILE_Creating Figure 2_2008-12 Pew Merged Data Set_County Level.do,doi:10.7910/DVN/RPD7KA,0,0,0,29,FALSE
2670580,Stata DO FILE_Creating Figure 3_2008 Pew Gender Poll_County Level Analysis.do,doi:10.7910/DVN/RPD7KA,0,0,0,164,FALSE
2670578,Stata DO FILE_Obtaining Estimates for Table 1_2008-12 Pew Merged Data Set_County Level.do,doi:10.7910/DVN/RPD7KA,0,0,0,10,FALSE
2548385,Stata DO FILE_Obtaining Estimates for Table B1_2008-12 ACS Census Data_County.do,doi:10.7910/DVN/RPD7KA,0,0,0,2,FALSE
2548372,Stata DO FILE_Obtaining Estimates for Table B2_2008-12 Pew Merged Data_County Level.do,doi:10.7910/DVN/RPD7KA,0,0,0,2,FALSE
2548373,Stata DO FILE_Obtaining Estimates for Table B3_2008-12 Pew Merged Data_County Level.do,doi:10.7910/DVN/RPD7KA,0,0,0,2,FALSE
2548374,Stata DO FILE_Obtaining Estimates for Table C1_2008-12 Pew Merged Data_County Level.do,doi:10.7910/DVN/RPD7KA,0,0,0,10,FALSE
2528618,kalla-broockman-donor-access-2013-code.R,doi:10.7910/DVN/28582,0,0,0,65,FALSE
2544477,ReplicationCode.do,doi:10.7910/DVN/29375,0,0,1,1911,FALSE
2717069,ANES.do,doi:10.7910/DVN/O3A06T,6,0,1,1516,FALSE
2717070,MTurk.do,doi:10.7910/DVN/O3A06T,6,0,1,1763,FALSE
2732519,barplots for Figure 4.R,doi:10.7910/DVN/8GEYKS,0,0,0,37,FALSE
2732522,Figure 4 results for CONTROL condition.R,doi:10.7910/DVN/8GEYKS,0,0,1,173,FALSE
2732523,Figure 4 results for CORRUPTION treatment.R,doi:10.7910/DVN/8GEYKS,0,0,1,173,FALSE
2732521,Figure 4 results for INEFFICIENCY treatment.R,doi:10.7910/DVN/8GEYKS,0,0,1,173,FALSE
2732536,results for Appendix Table 10 COLUMN 1.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732537,results for Appendix Table 10 COLUMN 2.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732540,results for Appendix Table 11 COLUMN 1.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732538,results for Appendix Table 11 COLUMN 2.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732531,results for Appendix Table 5.R,doi:10.7910/DVN/8GEYKS,0,0,0,61,FALSE
2732529,results for Appendix Table 6 FEMALES.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732528,results for Appendix Table 6 MALES.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732530,results for Appendix Table 7 BOTTOM.R,doi:10.7910/DVN/8GEYKS,0,0,1,197,FALSE
2732526,results for Appendix Table 7 MIDDLE.R,doi:10.7910/DVN/8GEYKS,0,0,1,196,FALSE
2732527,results for Appendix Table 7 TOP.R,doi:10.7910/DVN/8GEYKS,0,0,1,196,FALSE
2732545,results for Appendix Table 8 COLUMN 1.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732532,results for Appendix Table 8 COLUMN 2.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732533,results for Appendix Table 9 18to30.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732535,results for Appendix Table 9 31to50.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732534,results for Appendix Table 9 gt50.R,doi:10.7910/DVN/8GEYKS,0,0,1,181,FALSE
2732541,results for Table 2 model 1.R,doi:10.7910/DVN/8GEYKS,0,0,1,179,FALSE
2732539,results for Table 2 model 2.R,doi:10.7910/DVN/8GEYKS,0,0,1,187,FALSE
2732542,results for Table 3 pooled model 1.R,doi:10.7910/DVN/8GEYKS,0,0,1,134,FALSE
2732543,results for Table 3 pooled model 2.R,doi:10.7910/DVN/8GEYKS,0,0,1,145,FALSE
2732544,results for Table 3 unpooled.R,doi:10.7910/DVN/8GEYKS,0,0,1,141,FALSE
2710419,cross national do files.do,doi:10.7910/DVN/BLXMCY,0,0,0,29,FALSE
2710420,generating casualty data v2.do,doi:10.7910/DVN/BLXMCY,0,0,0,97,FALSE
2710421,generating CCESS06081012finaldata.do,doi:10.7910/DVN/BLXMCY,0,0,0,189,FALSE
2710422,merging files06081012final.do,doi:10.7910/DVN/BLXMCY,3,0,0,100,FALSE
2699388,recreateBESmodelsfromdata.do,doi:10.7910/DVN/BLXMCY,3,0,0,117,FALSE
2548829,Decomposing Replication 1.R,doi:10.7910/DVN/WCH6ZH,0,0,1,240,FALSE
2548828,Decomposing Replication 2.R,doi:10.7910/DVN/WCH6ZH,1,0,1,427,FALSE
2532432,balance_regressions.r,doi:10.7910/DVN/28870,0,0,1,55,FALSE
2532430,clean_and_impute.r,doi:10.7910/DVN/28870,0,0,0,108,FALSE
2532436,colnames2labels.r,doi:10.7910/DVN/28870,0,0,1,101,FALSE
2533281,harshness_model.r,doi:10.7910/DVN/28870,1,0,2,275,FALSE
2533278,incarceration_model.r,doi:10.7910/DVN/28870,1,0,2,273,FALSE
2533279,leniency_model.r,doi:10.7910/DVN/28870,1,0,2,272,FALSE
2533280,prison_term_model.r,doi:10.7910/DVN/28870,1,0,1,198,FALSE
2532433,raw_tables.r,doi:10.7910/DVN/28870,0,0,0,168,FALSE
2537492,Table Replication Code for AJPS Feb 2015.do,doi:10.7910/DVN/29129,0,0,0,59,FALSE
2710825,Creating Matched Datasets.R,doi:10.7910/DVN/NC06GQ,0,0,0,1313,FALSE
2719121,Main Results - Figure 2.R,doi:10.7910/DVN/NC06GQ,0,0,0,413,FALSE
2719118,Main Results - Figure 3.do,doi:10.7910/DVN/NC06GQ,1,0,0,47,FALSE
2719119,Main Results - Figure 3.R,doi:10.7910/DVN/NC06GQ,0,0,0,61,FALSE
2719117,Main Results - Table 1.R,doi:10.7910/DVN/NC06GQ,0,0,0,143,FALSE
2719120,Main Results - Table 2.do,doi:10.7910/DVN/NC06GQ,0,0,0,52,FALSE
2719128,SM 01 - Six Political Rights.R,doi:10.7910/DVN/NC06GQ,0,0,0,111,FALSE
2710838,SM 02 - Total Number of Rights.R,doi:10.7910/DVN/NC06GQ,0,0,0,72,FALSE
2710832,SM 05 - Matching Results.R,doi:10.7910/DVN/NC06GQ,0,0,0,394,FALSE
2710841,SM 06 - Disaggregating the Results.do,doi:10.7910/DVN/NC06GQ,0,0,0,40,FALSE
2710834,SM 07 - Including Constitutional Rights.do,doi:10.7910/DVN/NC06GQ,0,0,0,84,FALSE
2710831,SM 08 - Including Lagged DVs.do,doi:10.7910/DVN/NC06GQ,0,0,0,40,FALSE
2710824,SM 09 - Post-Treatment Bias.do,doi:10.7910/DVN/NC06GQ,0,0,0,212,FALSE
2710833,SM 10 - Country Random Effects.do,doi:10.7910/DVN/NC06GQ,0,0,1,47,FALSE
2710840,SM 11 - Alternative Matching.do,doi:10.7910/DVN/NC06GQ,0,0,0,183,FALSE
2710829,SM 12 - No Matching.do,doi:10.7910/DVN/NC06GQ,0,0,0,44,FALSE
2710843,SM 13 - Testing Smaller Sample Sizes.R,doi:10.7910/DVN/NC06GQ,0,0,0,181,FALSE
2719127,SM 14 - Alternative Pol Parties.do,doi:10.7910/DVN/NC06GQ,0,0,0,16,FALSE
2679511,code1.do,doi:10.7910/DVN/29591,0,0,0,82,FALSE
2679509,code2.do,doi:10.7910/DVN/29591,0,0,0,18,FALSE
2679514,code3.do,doi:10.7910/DVN/29591,0,0,0,48,FALSE
2679508,code4.R,doi:10.7910/DVN/29591,0,0,0,61,FALSE
2679516,code5.do,doi:10.7910/DVN/29591,0,0,0,47,FALSE
2679521,code6.R,doi:10.7910/DVN/29591,0,0,0,169,FALSE
2679510,fine_grid.R,doi:10.7910/DVN/29591,0,0,0,42,FALSE
2533817,aronow-samii-replication-all.R,doi:10.7910/DVN/29098,0,0,0,137,FALSE
2671087,SI_replication.do,doi:10.7910/DVN/MJSMJB,0,0,2,956,FALSE
2671083,UK_replication.do,doi:10.7910/DVN/MJSMJB,0,0,2,583,FALSE
2671085,US_replication.do,doi:10.7910/DVN/MJSMJB,0,0,2,407,FALSE
2694325,Stokes_AJPS_Replication.R,doi:10.7910/DVN/SDUGCC,0,0,1,965,FALSE
2717483,MTX_2015_do.do,doi:10.7910/DVN/OX5CZF,1,0,0,163,FALSE
2723532,code_analyis_tscs.do,doi:10.7910/DVN/TMTCZD,1,1,0,136,FALSE
2704671,code_generate_data_tscs.do,doi:10.7910/DVN/TMTCZD,0,0,2,387,FALSE
2723533,code_table9_S4.do,doi:10.7910/DVN/TMTCZD,0,0,0,8,FALSE
2695979,appointments.05-30-2015.AJPS.MANUSCRIPT RESULTS.do,doi:10.7910/DVN/E9UQ0S,0,0,4,1587,FALSE
2695976,appointments.05-30-2015.AJPS.SI.ALLY PRINCIPLE.do,doi:10.7910/DVN/E9UQ0S,0,0,4,1616,FALSE
2695980,appointments.05-30-2015.AJPS.SI.CONTROLLING FOR SECULAR TIME TRENDS.do,doi:10.7910/DVN/E9UQ0S,0,0,4,1587,FALSE
2695978,appointments.05-30-2015.AJPS.SI.HETEROGENEOUS SECOND TERM EFFECTS.do,doi:10.7910/DVN/E9UQ0S,1,0,4,1615,FALSE
2695985,appointments.05-30-2015.AJPS.SI.INDIVIDUAL AGENT TRAITS.do,doi:10.7910/DVN/E9UQ0S,0,0,4,1922,FALSE
2695977,appointments.05-30-2015.AJPS.SI.LOYALTY DRAIN EFFECTS.do,doi:10.7910/DVN/E9UQ0S,1,0,4,1025,FALSE
2695983,appointments.05-30-2015.AJPS.SI.LOY&COMP TRADEOFFS.UNCERTAINTY ESTIMATES.do,doi:10.7910/DVN/E9UQ0S,0,0,0,785,FALSE
2695982,appointments.05-30-2015.AJPS.SI.PARTISAN ADMINISTRATION EFFECTS.do,doi:10.7910/DVN/E9UQ0S,0,0,3,971,FALSE
2695975,appointments.05-30-2015.AJPS.SI.POLICY PRIORITY.do,doi:10.7910/DVN/E9UQ0S,0,0,4,1597,FALSE
2695981,appointments.05-30-2015.AJPS.SI.RANDOM INTERCEPTS & SLOPES.do,doi:10.7910/DVN/E9UQ0S,0,0,4,1796,FALSE
2695984,appointments.05-30-2015.AJPS.SI.TWO LEVEL MODELS.do,doi:10.7910/DVN/E9UQ0S,0,0,3,1778,FALSE
2695987,appointments.06-01-2015.AJPS.MANUSCRIPT.FIGURE 1 BASE PROGRAM CODE.do,doi:10.7910/DVN/E9UQ0S,0,0,0,42,FALSE
2695986,appointments.06-01-2015.AJPS.MANUSCRIPT.FIGURES 2 & 3 BASE PROGRAM CODE.CORRECTED.07-02-2016.do,doi:10.7910/DVN/E9UQ0S,0,0,1,89,FALSE
3308600,Gottlieb_GreaterExpectations_AJPS_v2.do,doi:10.7910/DVN/29040,3,0,4,277,FALSE
2674215,ButlerDynes_ReplicationCode.do,doi:10.7910/DVN/MIXK94,0,0,0,NA,TRUE
2675818,BeazerWooAJPS.appendix.tableA11.column1.R,doi:10.7910/DVN/193ZDD,1,0,2,465,FALSE
2675825,BeazerWooAJPS.appendix.tableA11.column2.R,doi:10.7910/DVN/193ZDD,1,0,2,496,FALSE
2675826,BeazerWooAJPS.appendix.tableA11.column3.R,doi:10.7910/DVN/193ZDD,1,0,2,460,FALSE
2675815,BeazerWooAJPS.appendix.tableA12.column2.R,doi:10.7910/DVN/193ZDD,1,0,1,502,FALSE
2675820,BeazerWooAJPS.appendix.tableA1-A8.do,doi:10.7910/DVN/193ZDD,0,0,1,274,FALSE
2675834,BeazerWooAJPS.appendix.tableA9-A10.R,doi:10.7910/DVN/193ZDD,0,0,3,283,FALSE
2675817,BeazerWooAJPS.article.table1.R,doi:10.7910/DVN/193ZDD,1,0,3,544,FALSE
2675824,BeazerWooAJPS.article.table2.column1.R,doi:10.7910/DVN/193ZDD,1,0,2,433,FALSE
2675833,BeazerWooAJPS.article.table2.column2.R,doi:10.7910/DVN/193ZDD,1,0,2,511,FALSE
2680769,replication-code_ideology-scores.R,doi:10.7910/DVN/UPSRNO,0,0,0,79,FALSE
2685814,replication-code_public.do,doi:10.7910/DVN/UPSRNO,0,0,0,NA,TRUE
2712726,Replication do-file.do,doi:10.7910/DVN/WTURMZ,0,0,0,NA,TRUE
2676895,CG Habit DE Table 1.R,doi:10.7910/DVN/ALZVAW,0,0,0,245,FALSE
2676894,CG Habit DE Table 2.R,doi:10.7910/DVN/ALZVAW,0,0,0,190,FALSE
2676897,CG Habit DE Table 3.R,doi:10.7910/DVN/ALZVAW,0,0,1,196,FALSE
2676900,CG Habit DE Table A9.R,doi:10.7910/DVN/ALZVAW,0,0,0,102,FALSE
2676892,CG Habit ME Table A2 and Figure A1.R,doi:10.7910/DVN/ALZVAW,0,0,0,100,FALSE
2680111,CG Habit RD Figure A2.R,doi:10.7910/DVN/ALZVAW,0,0,1,168,FALSE
2676902,CG Habit RD Table 6.R,doi:10.7910/DVN/ALZVAW,0,0,0,105,FALSE
2680112,CG Habit RD Table 7.R,doi:10.7910/DVN/ALZVAW,0,0,0,127,FALSE
2676899,CG Habit RD Tables 4 and 5.R,doi:10.7910/DVN/ALZVAW,0,0,0,130,FALSE
2676901,CG Habit RD Tables A6 and A7.R,doi:10.7910/DVN/ALZVAW,0,0,0,158,FALSE
2676887,Habit_source.R,doi:10.7910/DVN/ALZVAW,1,0,1,165,FALSE
2675803,AProrok_AJPS_replication_main.do,doi:10.7910/DVN/CJMKGX,0,0,2,250,FALSE
2675797,AProrok_AJPS_replication_supplementaryinfo.do,doi:10.7910/DVN/CJMKGX,0,0,2,839,FALSE
2541708,bolton_thrower_ajps_code.do,doi:10.7910/DVN/29242,2,0,0,27,FALSE
2724111,icr-syntax.do,doi:10.7910/DVN/03MTMJ,0,0,0,200,FALSE
2724114,replication-2008.do,doi:10.7910/DVN/03MTMJ,0,0,0,269,FALSE
2724113,replication-2008-one-week.do,doi:10.7910/DVN/03MTMJ,0,0,0,237,FALSE
2724112,replication-2010.do,doi:10.7910/DVN/03MTMJ,0,0,0,352,FALSE
2724105,replication-2010-one-week.do,doi:10.7910/DVN/03MTMJ,0,0,0,245,FALSE
2724115,replication-2012.do,doi:10.7910/DVN/03MTMJ,0,0,0,357,FALSE
2724109,replication-2012-one-week.do,doi:10.7910/DVN/03MTMJ,0,0,0,242,FALSE
2724106,replication-combine-08-10-12.do,doi:10.7910/DVN/03MTMJ,1,0,0,81,FALSE
2724107,replication-combine-08-10-12-one-week.do,doi:10.7910/DVN/03MTMJ,1,0,0,80,FALSE
2724116,replication-figuresanalysis.do,doi:10.7910/DVN/03MTMJ,0,0,2,208,FALSE
2724108,replication-figuresanalysis-one-week.do,doi:10.7910/DVN/03MTMJ,0,0,1,235,FALSE
2724110,VARreplication.do,doi:10.7910/DVN/03MTMJ,0,0,0,453,FALSE
2732298,analyses.do,doi:10.7910/DVN/QUHIIE,0,0,0,64,FALSE
2732301,analyses-si.do,doi:10.7910/DVN/QUHIIE,2,0,0,394,FALSE
2732300,deliberate_clean.do,doi:10.7910/DVN/QUHIIE,0,0,1,105,FALSE
2732304,GfKclean.do,doi:10.7910/DVN/QUHIIE,0,0,0,95,FALSE
2732305,mturka_clean.do,doi:10.7910/DVN/QUHIIE,0,0,0,86,FALSE
2732306,mturkb_clean.do,doi:10.7910/DVN/QUHIIE,0,0,0,58,FALSE
2732320,ssi_clean.do,doi:10.7910/DVN/QUHIIE,0,0,0,91,FALSE
2732321,students_clean.do,doi:10.7910/DVN/QUHIIE,0,0,0,82,FALSE
2529471,figures1_5.do,doi:10.7910/DVN/28640,0,0,0,131,FALSE
2529472,Observational Data replication file 1.do,doi:10.7910/DVN/28640,0,0,1,149,FALSE
2533776,Analysis_File_Performance_Federalism.do,doi:10.7910/DVN/29095,0,0,0,18,FALSE
2533785,Figure_1.R,doi:10.7910/DVN/29095,0,0,0,57,FALSE
2533784,Figure_2.R,doi:10.7910/DVN/29095,0,0,1,71,FALSE
2533787,Levy_Proposal_DV.do,doi:10.7910/DVN/29095,0,0,0,73,FALSE
2533778,Main_Results.do,doi:10.7910/DVN/29095,0,0,0,430,FALSE
2533783,Proficiency_Rates.do,doi:10.7910/DVN/29095,0,0,0,66,FALSE
2533780,Yes_Percent_DV.do,doi:10.7910/DVN/29095,0,0,0,NA,TRUE
2691069,1_preameliacreate00s.do,doi:10.7910/DVN/4FCVUR,0,0,0,739,FALSE
2691000,1_preameliacreate50s.do,doi:10.7910/DVN/4FCVUR,0,0,0,577,FALSE
2691032,1_preameliacreate70s.do,doi:10.7910/DVN/4FCVUR,0,0,0,895,FALSE
2691042,1_preameliacreate90s.do,doi:10.7910/DVN/4FCVUR,0,0,0,978,FALSE
2691067,2_amelia00s.R,doi:10.7910/DVN/4FCVUR,0,0,0,46,FALSE
2691012,2_amelia50s.R,doi:10.7910/DVN/4FCVUR,0,0,0,48,FALSE
2691030,2_amelia70s.R,doi:10.7910/DVN/4FCVUR,0,0,0,46,FALSE
2691053,2_amelia90s.R,doi:10.7910/DVN/4FCVUR,0,0,0,62,FALSE
2691079,3_postamelia00s.do,doi:10.7910/DVN/4FCVUR,0,0,0,332,FALSE
2691007,3_postamelia50s.do,doi:10.7910/DVN/4FCVUR,0,0,0,338,FALSE
2691029,3_postamelia70s.do,doi:10.7910/DVN/4FCVUR,0,0,0,378,FALSE
2691044,3_postamelia90s.do,doi:10.7910/DVN/4FCVUR,0,0,0,393,FALSE
2690922,createmergevariables.do,doi:10.7910/DVN/4FCVUR,0,0,0,2192,FALSE
2690921,create_modifiedcdf.do,doi:10.7910/DVN/4FCVUR,0,0,0,340,FALSE
2690944,figure1_createdata.do,doi:10.7910/DVN/4FCVUR,0,0,0,22,FALSE
2690952,figure1_plot.R,doi:10.7910/DVN/4FCVUR,0,0,0,19,FALSE
2690943,figure2_createdata.do,doi:10.7910/DVN/4FCVUR,0,0,0,28,FALSE
2690950,figure2_plot.R,doi:10.7910/DVN/4FCVUR,0,0,0,40,FALSE
2690948,figure3_plot.R,doi:10.7910/DVN/4FCVUR,0,0,0,35,FALSE
2690953,figure3&SIA_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,163,FALSE
2695880,figureA1_plot.R,doi:10.7910/DVN/4FCVUR,0,0,0,23,FALSE
2690949,figureB1&B2_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,32,FALSE
2690954,figureB1&B2_plot.R,doi:10.7910/DVN/4FCVUR,0,0,0,28,FALSE
2690945,figureD1_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,116,FALSE
2690946,figureD1_plot.R,doi:10.7910/DVN/4FCVUR,0,0,0,27,FALSE
2690935,table1_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,354,FALSE
2690928,table2_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,149,FALSE
2690926,table3_tableD1_tableD2_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,773,FALSE
2690927,table4_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,479,FALSE
2690940,table5_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,508,FALSE
2690933,table6_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,347,FALSE
2695882,tableB1_createambivalentestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,153,FALSE
2695881,tableB1_createundecidedestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,156,FALSE
2690929,tableD3_createestimates_acrossera_1000.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690937,tableD3_createestimates_acrossera_100.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690923,tableD3_createestimates_acrossera_200.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690936,tableD3_createestimates_acrossera_300.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690942,tableD3_createestimates_acrossera_400.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690924,tableD3_createestimates_acrossera_500.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690941,tableD3_createestimates_acrossera_600.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690934,tableD3_createestimates_acrossera_700.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690930,tableD3_createestimates_acrossera_800.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690932,tableD3_createestimates_acrossera_900.do,doi:10.7910/DVN/4FCVUR,0,0,0,289,FALSE
2690938,tableD3_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,73,FALSE
2690957,tableD3_start.ster,doi:10.7910/DVN/4FCVUR,0,0,0,NA,TRUE
2690966,tableD3.ster,doi:10.7910/DVN/4FCVUR,0,0,0,NA,TRUE
2690939,tableD3_summarizeestimates_acrossera.do,doi:10.7910/DVN/4FCVUR,0,0,0,34,FALSE
2690955,tableF1_createestimates.do,doi:10.7910/DVN/4FCVUR,0,0,0,174,FALSE
2672030,analytics.do,doi:10.7910/DVN/KAQVNP,1,0,0,165,FALSE
2672027,institutional vignette coding.do,doi:10.7910/DVN/KAQVNP,0,0,0,144,FALSE
2672029,policy blueprint coding.do,doi:10.7910/DVN/KAQVNP,0,0,0,182,FALSE
2710185,1_CCES_code.do,doi:10.7910/DVN/7D48YB,0,0,1,203,FALSE
2710169,2_Elections.do,doi:10.7910/DVN/7D48YB,0,0,1,72,FALSE
2710162,3_Combine datasets.do,doi:10.7910/DVN/7D48YB,0,0,0,70,FALSE
2710181,match.R,doi:10.7910/DVN/7D48YB,0,0,0,64,FALSE
2710176,Study 1 Analysis.do,doi:10.7910/DVN/7D48YB,2,0,0,139,FALSE
2710173,Study 1 MTurk code.do,doi:10.7910/DVN/7D48YB,0,0,0,56,FALSE
2710188,Study 1 SSI code.do,doi:10.7910/DVN/7D48YB,0,0,0,47,FALSE
2710180,Study 2 Analysis.do,doi:10.7910/DVN/7D48YB,0,0,0,20,FALSE
2710183,Study 2 Code.do,doi:10.7910/DVN/7D48YB,0,0,0,34,FALSE
2710190,Study 3 Analysis.do,doi:10.7910/DVN/7D48YB,0,0,2,69,FALSE
2703390,mainresults_.do,doi:10.7910/DVN/4LZXTY,2,0,3,150,FALSE
2703391,on_line_appendix_.do,doi:10.7910/DVN/4LZXTY,0,0,3,69,FALSE
2671566,replicate1_tables.do,doi:10.7910/DVN/UMIBSL,1,0,0,116,FALSE
2670887,replicate2_prepare_figures.do,doi:10.7910/DVN/UMIBSL,0,0,0,94,FALSE
2676103,replicate3_table3c5.R,doi:10.7910/DVN/UMIBSL,0,0,0,63,FALSE
2676104,replicate4_figures.R,doi:10.7910/DVN/UMIBSL,0,0,0,174,FALSE
2670888,replicate5_supporting_info.do,doi:10.7910/DVN/UMIBSL,0,0,0,135,FALSE
2680289,replication_bapatzeigler2014_5.27.2015a.do,doi:10.7910/DVN/UJN9C3,1,0,0,304,FALSE
2725013,Broockman_Butler_OpinionLeadership.do,doi:10.7910/DVN/YZQTAH,2,0,1,603,FALSE
2698717,AEW_1_Table 3 and Table 2.do,doi:10.7910/DVN/OCUJ2F,4,0,0,76,FALSE
2698724,AEW_2_Figure 1_run after Table 3 and Table 2.do,doi:10.7910/DVN/OCUJ2F,0,0,0,88,FALSE
2698723,AEW_3_Table 4.do,doi:10.7910/DVN/OCUJ2F,0,0,0,23,FALSE
2698716,AEW_Table S1_Omitting Lag.do,doi:10.7910/DVN/OCUJ2F,0,0,0,25,FALSE
2698718,AEW_Table S2_Economic Analyses_run after Table 3 and Table 2.do,doi:10.7910/DVN/OCUJ2F,0,0,0,37,FALSE
2698719,AEW_Table S3_EIV.do,doi:10.7910/DVN/OCUJ2F,0,0,0,27,FALSE
2698715,AEW_Table S4_Party Supporter Perceptions.do,doi:10.7910/DVN/OCUJ2F,0,0,0,22,FALSE
2698714,AEW_Table S5_Independent Voters.do,doi:10.7910/DVN/OCUJ2F,0,0,0,26,FALSE
2698661,JOP Final code.do,doi:10.7910/DVN/XSCFX5,1,0,0,650,FALSE
2696165,AJPS_policies_datacreation.R,doi:10.7910/DVN/ZXZMJB,0,0,1,263,FALSE
2696166,AJPS_policies_figures.R,doi:10.7910/DVN/ZXZMJB,0,0,1,1025,FALSE
2696164,AJPS_policies_stanmodel.R,doi:10.7910/DVN/ZXZMJB,0,0,0,380,FALSE
2695409,dynamic.irt.continuous.evolving.diff.stan,doi:10.7910/DVN/ZXZMJB,0,0,0,139,FALSE
2676652,Appendix.rar,doi:10.7910/DVN/RIOEAY,0,0,0,NA,TRUE
2676651,Data.rar,doi:10.7910/DVN/RIOEAY,0,0,0,NA,TRUE
2676641,MainModels.do,doi:10.7910/DVN/RIOEAY,4,0,0,175,FALSE
2676645,PredictedProbPlot.do,doi:10.7910/DVN/RIOEAY,3,0,0,85,FALSE
2676642,PredictedProbPlot.R,doi:10.7910/DVN/RIOEAY,0,0,0,71,FALSE
2676648,RegionMapPlots.R,doi:10.7910/DVN/RIOEAY,0,0,0,80,FALSE
2723139,Software Commands Appendix.do,doi:10.7910/DVN/WVQ10L,0,0,0,NA,TRUE
2723138,Software Commands Appendix Leader.do,doi:10.7910/DVN/WVQ10L,0,0,0,NA,TRUE
2723140,Software Commands Mexico.do,doi:10.7910/DVN/WVQ10L,0,0,0,NA,TRUE
2723137,Software Commands Paper.do,doi:10.7910/DVN/WVQ10L,0,0,0,NA,TRUE
2711831,FigA1.R,doi:10.7910/DVN/W1YJZQ,0,0,0,12,FALSE
2711839,figc1.R,doi:10.7910/DVN/W1YJZQ,0,0,0,36,FALSE
2711836,Figure_1_map.R,doi:10.7910/DVN/W1YJZQ,0,0,0,30,FALSE
2711829,Figure_2_providerssubscribers.R,doi:10.7910/DVN/W1YJZQ,0,0,0,17,FALSE
2711847,Figure_3_comscoreproviders.R,doi:10.7910/DVN/W1YJZQ,0,0,0,32,FALSE
